brick_id,x,y,z,length,width,height,orientation
3610,800,3800,900,200,100,100,X-aligned
3611,800,3800,1000,200,100,100,X-aligned
3612,800,3800,1100,200,100,100,X-aligned
3613,800,3800,1200,200,100,100,X-aligned
3614,800,3800,1300,200,100,100,X-aligned
3615,800,3800,1400,200,100,100,X-aligned
3616,800,3800,1500,200,100,100,X-aligned
3617,800,3800,1600,200,100,100,X-aligned
3618,800,3800,1700,200,100,100,X-aligned
3619,800,3800,1800,200,100,100,X-aligned
3620,800,3800,1900,200,100,100,X-aligned
3621,800,3800,2000,200,100,100,X-aligned
3622,800,3800,2100,200,100,100,X-aligned
3623,800,3800,2200,200,100,100,X-aligned
3624,800,3800,2300,200,100,100,X-aligned
3625,800,3800,2400,200,100,100,X-aligned
3626,800,3800,2500,200,100,100,X-aligned
3627,800,3800,2600,200,100,100,X-aligned
3628,800,3800,2700,200,100,100,X-aligned
3629,800,3800,2800,200,100,100,X-aligned
3630,800,3800,2900,200,100,100,X-aligned
3631,800,3800,3000,200,100,100,X-aligned
3632,800,3800,3100,200,100,100,X-aligned
3633,800,3800,3200,200,100,100,X-aligned
3634,800,3800,3300,200,100,100,X-aligned
3635,800,3800,3400,200,100,100,X-aligned
3636,800,3800,3500,200,100,100,X-aligned
3637,800,3800,3600,200,100,100,X-aligned
3638,800,3800,3700,200,100,100,X-aligned
3639,800,3800,3800,200,100,100,X-aligned
3640,800,3800,3900,200,100,100,X-aligned
3641,800,3800,4000,200,100,100,X-aligned
3642,800,3800,4100,200,100,100,X-aligned
3643,800,3800,4200,200,100,100,X-aligned
3644,800,3800,4300,200,100,100,X-aligned
3645,800,3800,4400,200,100,100,X-aligned
3646,800,3800,4500,200,100,100,X-aligned
3647,800,3800,4600,200,100,100,X-aligned
3648,800,3800,4700,200,100,100,X-aligned
3649,800,3800,4800,200,100,100,X-aligned
3650,800,3800,4900,200,100,100,X-aligned
3651,800,3800,5000,200,100,100,X-aligned
3652,800,3800,5100,200,100,100,X-aligned
3653,800,3800,5200,200,100,100,X-aligned
3654,800,3800,5300,200,100,100,X-aligned
3655,800,3800,5400,200,100,100,X-aligned
3656,800,3800,5500,200,100,100,X-aligned
3657,800,3900,0,200,100,100,X-aligned
3658,800,3900,100,200,100,100,X-aligned
3659,800,3900,200,200,100,100,X-aligned
3660,800,3900,300,200,100,100,X-aligned
3661,800,3900,400,200,100,100,X-aligned
3662,800,3900,500,200,100,100,X-aligned
3663,800,3900,600,200,100,100,X-aligned
3664,800,3900,700,200,100,100,X-aligned
3665,800,3900,800,200,100,100,X-aligned
3666,800,3900,900,200,100,100,X-aligned
3667,800,3900,1000,200,100,100,X-aligned
3668,800,3900,1100,200,100,100,X-aligned
3669,800,3900,1200,200,100,100,X-aligned
3670,800,3900,1300,200,100,100,X-aligned
3671,800,3900,1400,200,100,100,X-aligned
3672,800,3900,1500,200,100,100,X-aligned
3673,800,3900,1600,200,100,100,X-aligned
3674,800,3900,1700,200,100,100,X-aligned
3675,800,3900,1800,200,100,100,X-aligned
3676,800,3900,1900,200,100,100,X-aligned
3677,800,3900,2000,200,100,100,X-aligned
3678,800,3900,2100,200,100,100,X-aligned
3679,800,3900,2200,200,100,100,X-aligned
3680,800,3900,2300,200,100,100,X-aligned
3681,800,3900,2400,200,100,100,X-aligned
3682,800,3900,2500,200,100,100,X-aligned
3683,800,3900,2600,200,100,100,X-aligned
3684,800,3900,2700,200,100,100,X-aligned
3685,800,3900,2800,200,100,100,X-aligned
3686,800,3900,2900,200,100,100,X-aligned
3687,800,3900,3000,200,100,100,X-aligned
3688,800,3900,3100,200,100,100,X-aligned
3689,800,3900,3200,200,100,100,X-aligned
3690,800,3900,3300,200,100,100,X-aligned
3691,800,3900,3400,200,100,100,X-aligned
3692,800,3900,3500,200,100,100,X-aligned
3693,800,3900,3600,200,100,100,X-aligned
3694,800,3900,3700,200,100,100,X-aligned
3695,800,3900,3800,200,100,100,X-aligned
3696,800,3900,3900,200,100,100,X-aligned
3697,800,3900,4000,200,100,100,X-aligned
3698,800,3900,4100,200,100,100,X-aligned
3699,800,3900,4200,200,100,100,X-aligned
3700,800,3900,4300,200,100,100,X-aligned
3701,800,3900,4400,200,100,100,X-aligned
3702,800,3900,4500,200,100,100,X-aligned
3703,800,3900,4600,200,100,100,X-aligned
3704,800,3900,4700,200,100,100,X-aligned
3705,800,3900,4800,200,100,100,X-aligned
3706,800,3900,4900,200,100,100,X-aligned
3707,800,3900,5000,200,100,100,X-aligned
3708,800,3900,5100,200,100,100,X-aligned
3709,800,3900,5200,200,100,100,X-aligned
3710,800,3900,5300,200,100,100,X-aligned
3711,800,3900,5400,200,100,100,X-aligned
3712,800,3900,5500,200,100,100,X-aligned
3713,1000,0,0,200,100,100,X-aligned
3714,1000,0,100,200,100,100,X-aligned
3715,1000,0,200,200,100,100,X-aligned
3716,1000,0,300,200,100,100,X-aligned
3717,1000,0,400,200,100,100,X-aligned
3718,1000,0,500,200,100,100,X-aligned
3719,1000,0,600,200,100,100,X-aligned
3720,1000,0,700,200,100,100,X-aligned
3721,1000,0,800,200,100,100,X-aligned
3722,1000,0,900,200,100,100,X-aligned
3723,1000,0,1000,200,100,100,X-aligned
3724,1000,0,1100,200,100,100,X-aligned
3725,1000,0,1200,200,100,100,X-aligned
3726,1000,0,1300,200,100,100,X-aligned
3727,1000,0,1400,200,100,100,X-aligned
3728,1000,0,1500,200,100,100,X-aligned
3729,1000,0,1600,200,100,100,X-aligned
3730,1000,0,1700,200,100,100,X-aligned
3731,1000,0,1800,200,100,100,X-aligned
3732,1000,0,1900,200,100,100,X-aligned
3733,1000,0,2000,200,100,100,X-aligned
3734,1000,0,2100,200,100,100,X-aligned
3735,1000,0,2200,200,100,100,X-aligned
3736,1000,0,2300,200,100,100,X-aligned
3737,1000,0,2400,200,100,100,X-aligned
3738,1000,0,2500,200,100,100,X-aligned
3739,1000,0,2600,200,100,100,X-aligned
3740,1000,0,2700,200,100,100,X-aligned
3741,1000,0,2800,200,100,100,X-aligned
3742,1000,0,2900,200,100,100,X-aligned
3743,1000,0,3000,200,100,100,X-aligned
3744,1000,0,3100,200,100,100,X-aligned
3745,1000,0,3200,200,100,100,X-aligned
3746,1000,0,3300,200,100,100,X-aligned
3747,1000,0,3400,200,100,100,X-aligned
3748,1000,0,3500,200,100,100,X-aligned
3749,1000,0,3600,200,100,100,X-aligned
3750,1000,0,3700,200,100,100,X-aligned
3751,1000,0,3800,200,100,100,X-aligned
3752,1000,0,3900,200,100,100,X-aligned
3753,1000,0,4000,200,100,100,X-aligned
3754,1000,0,4100,200,100,100,X-aligned
3755,1000,0,4200,200,100,100,X-aligned
3756,1000,0,4300,200,100,100,X-aligned
3757,1000,0,4400,200,100,100,X-aligned
3758,1000,0,4500,200,100,100,X-aligned
3759,1000,0,4600,200,100,100,X-aligned
3760,1000,0,4700,200,100,100,X-aligned
3761,1000,0,4800,200,100,100,X-aligned
3762,1000,0,4900,200,100,100,X-aligned
3763,1000,0,5000,200,100,100,X-aligned
3764,1000,0,5100,200,100,100,X-aligned
3765,1000,0,5200,200,100,100,X-aligned
3766,1000,0,5300,200,100,100,X-aligned
3767,1000,0,5400,200,100,100,X-aligned
3768,1000,0,5500,200,100,100,X-aligned
3769,1000,100,0,200,100,100,X-aligned
3770,1000,100,100,200,100,100,X-aligned
3771,1000,100,200,200,100,100,X-aligned
3772,1000,100,300,200,100,100,X-aligned
3773,1000,100,400,200,100,100,X-aligned
3774,1000,100,500,200,100,100,X-aligned
3775,1000,100,600,200,100,100,X-aligned
3776,1000,100,700,200,100,100,X-aligned
3777,1000,100,800,200,100,100,X-aligned
3778,1000,100,900,200,100,100,X-aligned
3779,1000,100,1000,200,100,100,X-aligned
3780,1000,100,1100,200,100,100,X-aligned
3781,1000,100,1200,200,100,100,X-aligned
3782,1000,100,1300,200,100,100,X-aligned
3783,1000,100,1400,200,100,100,X-aligned
3784,1000,100,1500,200,100,100,X-aligned
3785,1000,100,1600,200,100,100,X-aligned
3786,1000,100,1700,200,100,100,X-aligned
3787,1000,100,1800,200,100,100,X-aligned
3788,1000,100,1900,200,100,100,X-aligned
3789,1000,100,2000,200,100,100,X-aligned
3790,1000,100,2100,200,100,100,X-aligned
3791,1000,100,2200,200,100,100,X-aligned
3792,1000,100,2300,200,100,100,X-aligned
3793,1000,100,2400,200,100,100,X-aligned
3794,1000,100,2500,200,100,100,X-aligned
3795,1000,100,2600,200,100,100,X-aligned
3796,1000,100,2700,200,100,100,X-aligned
3797,1000,100,2800,200,100,100,X-aligned
3798,1000,100,2900,200,100,100,X-aligned
3799,1000,100,3000,200,100,100,X-aligned
3800,1000,100,3100,200,100,100,X-aligned
3801,1000,100,3200,200,100,100,X-aligned
3802,1000,100,3300,200,100,100,X-aligned
3803,1000,100,3400,200,100,100,X-aligned
3804,1000,100,3500,200,100,100,X-aligned
3805,1000,100,3600,200,100,100,X-aligned
3806,1000,100,3700,200,100,100,X-aligned
3807,1000,100,3800,200,100,100,X-aligned
3808,1000,100,3900,200,100,100,X-aligned
3809,1000,100,4000,200,100,100,X-aligned
3810,1000,100,4100,200,100,100,X-aligned
3811,1000,100,4200,200,100,100,X-aligned
3812,1000,100,4300,200,100,100,X-aligned
3813,1000,100,4400,200,100,100,X-aligned
3814,1000,100,4500,200,100,100,X-aligned
3815,1000,100,4600,200,100,100,X-aligned
3816,1000,100,4700,200,100,100,X-aligned
3817,1000,100,4800,200,100,100,X-aligned
3818,1000,100,4900,200,100,100,X-aligned
3819,1000,100,5000,200,100,100,X-aligned
3820,1000,100,5100,200,100,100,X-aligned
3821,1000,100,5200,200,100,100,X-aligned
3822,1000,100,5300,200,100,100,X-aligned
3823,1000,100,5400,200,100,100,X-aligned
3824,1000,100,5500,200,100,100,X-aligned
3825,1000,200,0,200,100,100,X-aligned
3826,1000,200,100,200,100,100,X-aligned
3827,1000,200,5400,200,100,100,X-aligned
3828,1000,200,5500,200,100,100,X-aligned
3829,1000,300,0,200,100,100,X-aligned
3830,1000,300,100,200,100,100,X-aligned
3831,1000,300,5400,200,100,100,X-aligned
3832,1000,300,5500,200,100,100,X-aligned
3833,1000,400,0,200,100,100,X-aligned
3834,1000,400,100,200,100,100,X-aligned
3835,1000,400,5400,200,100,100,X-aligned
3836,1000,400,5500,200,100,100,X-aligned
3837,1000,500,0,200,100,100,X-aligned
3838,1000,500,100,200,100,100,X-aligned
3839,1000,500,5400,200,100,100,X-aligned
3840,1000,500,5500,200,100,100,X-aligned
3841,1000,600,0,200,100,100,X-aligned
3842,1000,600,100,200,100,100,X-aligned
3843,1000,600,5400,200,100,100,X-aligned
3844,1000,600,5500,200,100,100,X-aligned
3845,1000,700,0,200,100,100,X-aligned
3846,1000,700,100,200,100,100,X-aligned
3847,1000,700,5400,200,100,100,X-aligned
3848,1000,700,5500,200,100,100,X-aligned
3849,1000,800,0,200,100,100,X-aligned
3850,1000,800,100,200,100,100,X-aligned
3851,1000,800,5400,200,100,100,X-aligned
3852,1000,800,5500,200,100,100,X-aligned
3853,1000,900,0,200,100,100,X-aligned
3854,1000,900,100,200,100,100,X-aligned
3855,1000,900,5400,200,100,100,X-aligned
3856,1000,900,5500,200,100,100,X-aligned
3857,1000,1000,0,200,100,100,X-aligned
3858,1000,1000,100,200,100,100,X-aligned
3859,1000,1000,5400,200,100,100,X-aligned
3860,1000,1000,5500,200,100,100,X-aligned
3861,1000,1100,0,200,100,100,X-aligned
3862,1000,1100,100,200,100,100,X-aligned
3863,1000,1100,5400,200,100,100,X-aligned
3864,1000,1100,5500,200,100,100,X-aligned
3865,1000,1200,0,200,100,100,X-aligned
3866,1000,1200,100,200,100,100,X-aligned
3867,1000,1200,5400,200,100,100,X-aligned
3868,1000,1200,5500,200,100,100,X-aligned
3869,1000,1300,0,200,100,100,X-aligned
3870,1000,1300,100,200,100,100,X-aligned
3871,1000,1300,5400,200,100,100,X-aligned
3872,1000,1300,5500,200,100,100,X-aligned
3873,1000,1400,0,200,100,100,X-aligned
3874,1000,1400,100,200,100,100,X-aligned
3875,1000,1400,5400,200,100,100,X-aligned
3876,1000,1400,5500,200,100,100,X-aligned
3877,1000,1500,0,200,100,100,X-aligned
3878,1000,1500,100,200,100,100,X-aligned
3879,1000,1500,5400,200,100,100,X-aligned
3880,1000,1500,5500,200,100,100,X-aligned
3881,1000,1600,0,200,100,100,X-aligned
3882,1000,1600,100,200,100,100,X-aligned
3883,1000,1600,5400,200,100,100,X-aligned
3884,1000,1600,5500,200,100,100,X-aligned
3885,1000,1700,0,200,100,100,X-aligned
3886,1000,1700,100,200,100,100,X-aligned
3887,1000,1700,5400,200,100,100,X-aligned
3888,1000,1700,5500,200,100,100,X-aligned
3889,1000,1800,0,200,100,100,X-aligned
3890,1000,1800,100,200,100,100,X-aligned
3891,1000,1800,5400,200,100,100,X-aligned
3892,1000,1800,5500,200,100,100,X-aligned
3893,1000,1900,0,200,100,100,X-aligned
3894,1000,1900,100,200,100,100,X-aligned
3895,1000,1900,5400,200,100,100,X-aligned
3896,1000,1900,5500,200,100,100,X-aligned
3897,1000,2000,0,200,100,100,X-aligned
3898,1000,2000,100,200,100,100,X-aligned
3899,1000,2000,5400,200,100,100,X-aligned
3900,1000,2000,5500,200,100,100,X-aligned
3901,1000,2100,0,200,100,100,X-aligned
3902,1000,2100,100,200,100,100,X-aligned
3903,1000,2100,5400,200,100,100,X-aligned
3904,1000,2100,5500,200,100,100,X-aligned
3905,1000,2200,0,200,100,100,X-aligned
3906,1000,2200,100,200,100,100,X-aligned
3907,1000,2200,5400,200,100,100,X-aligned
3908,1000,2200,5500,200,100,100,X-aligned
3909,1000,2300,0,200,100,100,X-aligned
3910,1000,2300,100,200,100,100,X-aligned
3911,1000,2300,5400,200,100,100,X-aligned
3912,1000,2300,5500,200,100,100,X-aligned
3913,1000,2400,0,200,100,100,X-aligned
3914,1000,2400,100,200,100,100,X-aligned
3915,1000,2400,5400,200,100,100,X-aligned
3916,1000,2400,5500,200,100,100,X-aligned
3917,1000,2500,0,200,100,100,X-aligned
3918,1000,2500,100,200,100,100,X-aligned
3919,1000,2500,5400,200,100,100,X-aligned
3920,1000,2500,5500,200,100,100,X-aligned
3921,1000,2600,0,200,100,100,X-aligned
3922,1000,2600,100,200,100,100,X-aligned
3923,1000,2600,5400,200,100,100,X-aligned
3924,1000,2600,5500,200,100,100,X-aligned
3925,1000,2700,0,200,100,100,X-aligned
3926,1000,2700,100,200,100,100,X-aligned
3927,1000,2700,5400,200,100,100,X-aligned
3928,1000,2700,5500,200,100,100,X-aligned
3929,1000,2800,0,200,100,100,X-aligned
3930,1000,2800,100,200,100,100,X-aligned
3931,1000,2800,5400,200,100,100,X-aligned
3932,1000,2800,5500,200,100,100,X-aligned
3933,1000,2900,0,200,100,100,X-aligned
3934,1000,2900,100,200,100,100,X-aligned
3935,1000,2900,5400,200,100,100,X-aligned
3936,1000,2900,5500,200,100,100,X-aligned
3937,1000,3000,0,200,100,100,X-aligned
3938,1000,3000,100,200,100,100,X-aligned
3939,1000,3000,5400,200,100,100,X-aligned
3940,1000,3000,5500,200,100,100,X-aligned
3941,1000,3100,0,200,100,100,X-aligned
3942,1000,3100,100,200,100,100,X-aligned
3943,1000,3100,5400,200,100,100,X-aligned
3944,1000,3100,5500,200,100,100,X-aligned
3945,1000,3200,0,200,100,100,X-aligned
3946,1000,3200,100,200,100,100,X-aligned
3947,1000,3200,5400,200,100,100,X-aligned
3948,1000,3200,5500,200,100,100,X-aligned
3949,1000,3300,0,200,100,100,X-aligned
3950,1000,3300,100,200,100,100,X-aligned
3951,1000,3300,5400,200,100,100,X-aligned
3952,1000,3300,5500,200,100,100,X-aligned
3953,1000,3400,0,200,100,100,X-aligned
3954,1000,3400,100,200,100,100,X-aligned
3955,1000,3400,5400,200,100,100,X-aligned
3956,1000,3400,5500,200,100,100,X-aligned
3957,1000,3500,0,200,100,100,X-aligned
3958,1000,3500,100,200,100,100,X-aligned
3959,1000,3500,5400,200,100,100,X-aligned
3960,1000,3500,5500,200,100,100,X-aligned
3961,1000,3600,0,200,100,100,X-aligned
3962,1000,3600,100,200,100,100,X-aligned
3963,1000,3600,5400,200,100,100,X-aligned
3964,1000,3600,5500,200,100,100,X-aligned
3965,1000,3700,0,200,100,100,X-aligned
3966,1000,3700,100,200,100,100,X-aligned
3967,1000,3700,5400,200,100,100,X-aligned
3968,1000,3700,5500,200,100,100,X-aligned
3969,1000,3800,0,200,100,100,X-aligned
3970,1000,3800,100,200,100,100,X-aligned
3971,1000,3800,200,200,100,100,X-aligned
3972,1000,3800,300,200,100,100,X-aligned
3973,1000,3800,400,200,100,100,X-aligned
3974,1000,3800,500,200,100,100,X-aligned
3975,1000,3800,600,200,100,100,X-aligned
3976,1000,3800,700,200,100,100,X-aligned
3977,1000,3800,800,200,100,100,X-aligned
3978,1000,3800,900,200,100,100,X-aligned
3979,1000,3800,1000,200,100,100,X-aligned
3980,1000,3800,1100,200,100,100,X-aligned
3981,1000,3800,1200,200,100,100,X-aligned
3982,1000,3800,1300,200,100,100,X-aligned
3983,1000,3800,1400,200,100,100,X-aligned
3984,1000,3800,1500,200,100,100,X-aligned
3985,1000,3800,1600,200,100,100,X-aligned
3986,1000,3800,1700,200,100,100,X-aligned
3987,1000,3800,1800,200,100,100,X-aligned
3988,1000,3800,1900,200,100,100,X-aligned
3989,1000,3800,2000,200,100,100,X-aligned
3990,1000,3800,2100,200,100,100,X-aligned
3991,1000,3800,2200,200,100,100,X-aligned
3992,1000,3800,2300,200,100,100,X-aligned
3993,1000,3800,2400,200,100,100,X-aligned
3994,1000,3800,2500,200,100,100,X-aligned
3995,1000,3800,2600,200,100,100,X-aligned
3996,1000,3800,2700,200,100,100,X-aligned
3997,1000,3800,2800,200,100,100,X-aligned
3998,1000,3800,2900,200,100,100,X-aligned
3999,1000,3800,3000,200,100,100,X-aligned
4000,1000,3800,3100,200,100,100,X-aligned
4001,1000,3800,3200,200,100,100,X-aligned
4002,1000,3800,3300,200,100,100,X-aligned
4003,1000,3800,3400,200,100,100,X-aligned
4004,1000,3800,3500,200,100,100,X-aligned
4005,1000,3800,3600,200,100,100,X-aligned
4006,1000,3800,3700,200,100,100,X-aligned
4007,1000,3800,3800,200,100,100,X-aligned
4008,1000,3800,3900,200,100,100,X-aligned
4009,1000,3800,4000,200,100,100,X-aligned
4010,1000,3800,4100,200,100,100,X-aligned
4011,1000,3800,4200,200,100,100,X-aligned
4012,1000,3800,4300,200,100,100,X-aligned
4013,1000,3800,4400,200,100,100,X-aligned
4014,1000,3800,4500,200,100,100,X-aligned
4015,1000,3800,4600,200,100,100,X-aligned
4016,1000,3800,4700,200,100,100,X-aligned
4017,1000,3800,4800,200,100,100,X-aligned
4018,1000,3800,4900,200,100,100,X-aligned
4019,1000,3800,5000,200,100,100,X-aligned
4020,1000,3800,5100,200,100,100,X-aligned
4021,1000,3800,5200,200,100,100,X-aligned
4022,1000,3800,5300,200,100,100,X-aligned
4023,1000,3800,5400,200,100,100,X-aligned
4024,1000,3800,5500,200,100,100,X-aligned
4025,1000,3900,0,200,100,100,X-aligned
4026,1000,3900,100,200,100,100,X-aligned
4027,1000,3900,200,200,100,100,X-aligned
4028,1000,3900,300,200,100,100,X-aligned
4029,1000,3900,400,200,100,100,X-aligned
4030,1000,3900,500,200,100,100,X-aligned
4031,1000,3900,600,200,100,100,X-aligned
4032,1000,3900,700,200,100,100,X-aligned
4033,1000,3900,800,200,100,100,X-aligned
4034,1000,3900,900,200,100,100,X-aligned
4035,1000,3900,1000,200,100,100,X-aligned
4036,1000,3900,1100,200,100,100,X-aligned
4037,1000,3900,1200,200,100,100,X-aligned
4038,1000,3900,1300,200,100,100,X-aligned
4039,1000,3900,1400,200,100,100,X-aligned
4040,1000,3900,1500,200,100,100,X-aligned
4041,1000,3900,1600,200,100,100,X-aligned
4042,1000,3900,1700,200,100,100,X-aligned
4043,1000,3900,1800,200,100,100,X-aligned
4044,1000,3900,1900,200,100,100,X-aligned
4045,1000,3900,2000,200,100,100,X-aligned
4046,1000,3900,2100,200,100,100,X-aligned
4047,1000,3900,2200,200,100,100,X-aligned
4048,1000,3900,2300,200,100,100,X-aligned
4049,1000,3900,2400,200,100,100,X-aligned
4050,1000,3900,2500,200,100,100,X-aligned
4051,1000,3900,2600,200,100,100,X-aligned
4052,1000,3900,2700,200,100,100,X-aligned
4053,1000,3900,2800,200,100,100,X-aligned
4054,1000,3900,2900,200,100,100,X-aligned
4055,1000,3900,3000,200,100,100,X-aligned
4056,1000,3900,3100,200,100,100,X-aligned
4057,1000,3900,3200,200,100,100,X-aligned
4058,1000,3900,3300,200,100,100,X-aligned
4059,1000,3900,3400,200,100,100,X-aligned
4060,1000,3900,3500,200,100,100,X-aligned
4061,1000,3900,3600,200,100,100,X-aligned
4062,1000,3900,3700,200,100,100,X-aligned
4063,1000,3900,3800,200,100,100,X-aligned
4064,1000,3900,3900,200,100,100,X-aligned
4065,1000,3900,4000,200,100,100,X-aligned
4066,1000,3900,4100,200,100,100,X-aligned
4067,1000,3900,4200,200,100,100,X-aligned
4068,1000,3900,4300,200,100,100,X-aligned
4069,1000,3900,4400,200,100,100,X-aligned
4070,1000,3900,4500,200,100,100,X-aligned
4071,1000,3900,4600,200,100,100,X-aligned
4072,1000,3900,4700,200,100,100,X-aligned
4073,1000,3900,4800,200,100,100,X-aligned
4074,1000,3900,4900,200,100,100,X-aligned
4075,1000,3900,5000,200,100,100,X-aligned
